A2J4UAF6RW13WK,B0002CZSJO,5.0,1371600000,1,1
AAGD3GA9ZVPLQ,B0002CZSJO,2.0,1379548800,0,0
A3D0PD45BHLXFX,B0002CZSJO,3.0,1383436800,0,0
A1BTNPMESS99PL,B0002CZSJO,5.0,1274745600,4,4
AEN6KDJ3AJDK6,B0002CZSJO,5.0,1375142400,0,0
AOINAOO0NQRGN,B0002CZSJO,5.0,1330473600,1,1
A26E1V45R24QVC,B0002CZSJY,4.0,1287100800,0,0
A2EWLWNMF65J5X,B0002CZSJY,5.0,1339372800,0,0
AQES9A9BCJ7CV,B0002CZSJY,5.0,1277942400,0,0
AEMC16IPBZORW,B0002CZSJY,5.0,1249776000,0,0
A2YTKPGZXFFKVK,B0002CZSJY,4.0,1365206400,0,0
A2FGSRTR4XFHMC,B0002CZSJY,5.0,1348185600,0,0
A1786LAQ18LHDC,B0002CZSJY,5.0,1356912000,0,0
A27UAE2PME5TRV,B0002CZSJY,5.0,1294444800,0,0
A1MH0P8PE6AT4P,B0002CZSJY,5.0,1353369600,0,0
A2IRI1NFJJJ6MZ,B0002CZSJY,4.0,1364428800,0,0
A1VQHH85U7PX0,B0002CZSJY,5.0,1244246400,0,0
A3V1A3C9DTLPME,B0002CZSJY,4.0,1310774400,0,0
A2D9QW4TY8CFB0,B0002CZSJY,4.0,1359244800,0,0
A16Z3HTUIYPDH8,B0002CZSJY,5.0,1363132800,0,0
A3GSQE0LXPG9YF,B0002CZSJY,5.0,1337558400,0,1
AB0XOMFCYELCK,B0002CZSJY,3.0,1359763200,0,0
A3BH9XC0BVO1AG,B0002CZSJY,4.0,1335052800,0,0
A3NKSY3I0UW3KK,B0002CZSJY,5.0,1348963200,0,0
A3UQS40N3PW18L,B0002CZSJY,5.0,1341360000,0,0
AI45J5737CUGY,B0002CZSJY,5.0,1356220800,0,0
A18X6ZT4AEYVKB,B0002CZSJY,5.0,1355270400,0,0
A3BZ9EP6SSC9MU,B0002CZSJY,5.0,1361664000,0,0
A12SSZIN555FTL,B0002CZST4,4.0,1316822400,2,3
A2PDPIVN721PZ7,B0002CZST4,5.0,1383955200,0,0
A5RJ7TM82RH0I,B0002CZST4,5.0,1375488000,0,0
A2IN5BKM9IQT6Z,B0002CZST4,4.0,1372032000,1,1
A21WZ0YAMX0NLE,B0002CZST4,5.0,1392508800,0,0
A2E2CJWPL1YMAR,B0002CZST4,5.0,1354320000,0,0
A1AWXXBQRQN13I,B0002CZST4,5.0,1309219200,0,1
A1IDPIC36H49JX,B0002CZST4,5.0,1320796800,1,2
A1LI9W7A0CYOHV,B0002CZST4,5.0,1373673600,1,1
A3EIML9QZO5NZZ,B0002CZST4,5.0,1339200000,3,4
AEUG4DYQZJ64Z,B0002CZST4,5.0,1379980800,5,5
A165EMA3YTIM6A,B0002CZT0M,4.0,1332374400,1,1
A3M4FU3WQWJHMP,B0002CZT0M,4.0,1377993600,0,0
A34G1GTMQGEDUN,B0002CZT0M,5.0,1364169600,1,1
AQDHNCD25PFE6,B0002CZT0M,5.0,1326240000,0,0
AN73VQ17FZVJ8,B0002CZT0M,5.0,1379289600,0,0
A1IDPIC36H49JX,B0002CZT0M,5.0,1320796800,3,3
A3ADSZR7QAQ5U,B0002CZT0M,3.0,1386460800,0,0
AZBUUKQLYKUCL,B0002CZT0M,4.0,1395878400,0,0
A22SZV0N4O2FQM,B0002CZTIO,4.0,1288828800,9,10
A1QE7VZE507TO7,B0002CZTIO,5.0,1376870400,0,0
AOCBJFQ7UPEOJ,B0002CZTIO,4.0,1376870400,0,0
AH0XON4XDOF2C,B0002CZTIO,2.0,1390608000,1,1
ALV33FTOC032I,B0002CZTIO,3.0,1365552000,0,0
A3USVJXZXK7XRI,B0002CZTIO,3.0,1383091200,0,0
A2053ZJUGCKUA5,B0002CZTIO,5.0,1362528000,0,0
A2D0F87RY5YMHN,B0002CZTIO,5.0,1354492800,0,0
AZE83O4F1IJPR,B0002CZTIO,5.0,1355443200,0,0
A10H2F00ZOT8S2,B0002CZTIO,4.0,1362873600,0,0
A2VCXIAWCPQ13P,B0002CZTIO,4.0,1346198400,0,0
AXP7888CP2222,B0002CZTIO,4.0,1330473600,0,0
AGDWVRFL81B4O,B0002CZTIO,5.0,1308960000,0,0
A1T4HGVX32QIYC,B0002CZTIO,4.0,1368748800,0,0
A1TSW5IJ1LU0RP,B0002CZTIO,5.0,1371513600,0,0
ASJAKT8DJIAC5,B0002CZTIO,4.0,1339718400,0,0
AN1RO6C6I78YO,B0002CZUTM,5.0,1339804800,2,4
A3K96R872MUM3D,B0002CZUTM,5.0,1401753600,0,0
A2U1Z3TZ4P76JB,B0002CZUTM,5.0,1393977600,0,0
A20L3BCRCICRSQ,B0002CZUTM,3.0,1392854400,0,0
A3G5BIFX6VS1OP,B0002CZUTM,5.0,1388793600,0,0
A31RULW0KNYJ5H,B0002CZUTM,4.0,1358294400,3,4
AG5L0MYSPPWDC,B0002CZUTM,4.0,1395273600,1,1
A1SG6JGU7ISEH3,B0002CZUTM,5.0,1326931200,2,3
AVDW3OAVWWE05,B0002CZUTM,5.0,1380931200,1,1
A2JZTK0WGJCMGN,B0002CZUTM,5.0,1389139200,0,0
AMU3EIC4EOPX4,B0002CZUTM,5.0,1376870400,0,0
ATL0URQ0KUKGZ,B0002CZUUG,5.0,1339113600,0,0
A3DIN9E5QQZ6VT,B0002CZUUG,5.0,1397088000,0,0
A1LU9607CVAMIF,B0002CZUUG,4.0,1395360000,0,0
A15TYOEWBQYF0X,B0002CZUUG,5.0,1390521600,2,4
A3MDQTWO6NOV1U,B0002CZUUG,5.0,1380931200,3,3
A3IVULXGE2PB43,B0002CZUUG,5.0,1370908800,3,4
A2MMH4O7EDNLCV,B0002CZUUG,5.0,1355011200,65,70
A278CZM7C2OO8A,B0002CZUUG,3.0,1393286400,1,2
A2RIQKV4OOXME1,B0002CZUUG,3.0,1395532800,0,0
A3MRBUCGH66JTY,B0002CZUUG,5.0,1334793600,18,19
A2EDYSY4M8TESS,B0002CZUUG,3.0,1379030400,2,3
A1GUHIMGFE362L,B0002CZUUG,5.0,1393804800,0,0
A2ZGEV4CTSCTIZ,B0002CZUUG,5.0,1389398400,2,2
A3CMXRFIWQCBKQ,B0002CZUUG,5.0,1383177600,1,1
A2NYK9KWFMJV4Y,B0002CZUUG,5.0,1334620800,9,10
A2AAS19L5VE69J,B0002CZUUG,5.0,1234137600,29,30
A25ZBYVW8ZINLM,B0002CZUUG,5.0,1369958400,2,2
A3KBFCPNQ58YK4,B0002CZUUG,2.0,1393200000,1,2
A1UMOYYM8HB2A1,B0002CZUUG,5.0,1378944000,1,1
A23AKO4BZLZ8DE,B0002CZUUG,5.0,1317427200,7,7
A102MU6ZC9H1N6,B0002CZUUG,5.0,1364256000,1,2
A18MMME07XZLYO,B0002CZUUG,5.0,1387497600,0,0
A3BTH66WVCQAM9,B0002CZV46,4.0,1379030400,0,0
AXXGP6UT41KAS,B0002CZV46,5.0,1315958400,0,0
A26M5O53PHZTKN,B0002CZV46,4.0,1322870400,0,0
A3ARSPDQYDZVNS,B0002CZV46,5.0,1392681600,0,0
ALAY8GVFBUQ9L,B0002CZV46,5.0,1358553600,0,0
A2Y8JW5NSY95OL,B0002CZV46,3.0,1368230400,0,0
A1AUDW7X02EEPJ,B0002CZV46,5.0,1383091200,0,0
A3KKTTJACRWL16,B0002CZV46,5.0,1394236800,0,0
A3VIIH9ZNJ823H,B0002CZV46,3.0,1204675200,0,0
A3AT69S9R8ZWGT,B0002CZV46,5.0,1373068800,0,0
A3IKOEE8Z3T6BH,B0002CZV78,5.0,1313798400,6,7
A21Q29J3ZWPDNP,B0002CZV78,5.0,1272499200,4,5
A2BK5M8IYNF7CV,B0002CZV78,5.0,1370390400,0,0
A1EX4410F46C8O,B0002CZV78,5.0,1303862400,8,8
A2CMX45JPSCTUJ,B0002CZV78,5.0,1332374400,0,0
A2XVE2J5WGCSGX,B0002CZV78,5.0,1315785600,8,9
AW97HQETLQ25Y,B0002CZV7I,4.0,1325376000,0,0
A1365RYO0BLEMI,B0002CZV7I,4.0,1336780800,1,1
AHCJAJO18KRP1,B0002CZV7I,5.0,1340150400,0,0
A2CMX45JPSCTUJ,B0002CZV7I,4.0,1332374400,1,2
